valence,year,acousticness,artistname,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,trackname,popularity,release_date,speechiness,tempo,uri
0.0431,1927,0.929,"Pietro Mascagni, Staatskapelle Berlin",0.204,237883,0.142,0,0siOTxYah5UhSYEgeb6HY6,0.889,5,0.305,-17.173,1,Cavalleria rusticana: Intermezzo sinfonico,2,1927-01-01,0.0481,82.853,spotify:track:0siOTxYah5UhSYEgeb6HY6
0.365,1927,0.991,Tito Schipa,0.469,194827,0.138,0,0vNDwA6xPhlWI72akZdAWW,4.92e-06,3,0.0983,-15.361,1,Napule Ca Nun More,0,1927,0.11,174.84799999999996,spotify:track:3BgFtbUQZQ8Uxs3yawu7JY
0.873,1927,0.995,Francisco Canaro,0.778,166213,0.224,0,0wNVtuHkkEA7S15ZfLVafA,0.736,10,0.11,-16.093,1,Tiempos Que Fueron - Instrumental (Remasterizado),0,1927-09-04,0.13,118.181,spotify:track:0wNVtuHkkEA7S15ZfLVafA
0.901,1927,0.977,Ignacio Corsini,0.623,129333,0.467,0,0xQHhyZvOVXM2ejG9OEv9z,0.0203,1,0.755,-16.211,0,Entre Sombras - Remasterizado,0,1927-05-14,0.31,131.779,spotify:track:0xQHhyZvOVXM2ejG9OEv9z
0.531,1927,0.99,Francisco Canaro,0.89,168000,0.236,0,0xjeejFHRNQpEj0tTccuYp,0.203,7,0.105,-10.36,0,El Chamuyo - Instrumental (Remasterizado),0,1927-08-20,0.11,116.841,spotify:track:0xjeejFHRNQpEj0tTccuYp
0.7879999999999999,1927,0.989,Ignacio Corsini,0.726,128000,0.187,0,0y8gSunB92SrUhmZ30nPSz,0.474,3,0.114,-17.753,1,Picaflor - Remasterizado,0,1927-05-14,0.319,113.141,spotify:track:0y8gSunB92SrUhmZ30nPSz
0.524,1927,0.122,Numba 9,0.75,191765,0.34,1,0zeSDxsLftNTfxMnx3xDDj,0.0,6,0.248,-10.906,0,Baking Dough (Money on My Mind),0,1927,0.439,80.717,spotify:track:0zeSDxsLftNTfxMnx3xDDj
0.115,1927,0.992,"Orchestre Piero Coppola, Ch&#339;ur Piero Coppola, Piero Coppola",0.358,237667,0.175,0,0zpuA5jfMQSUNZDAbvqAjR,0.197,4,0.371,-18.265,1,Carmen : Acte I - La cloche a sonné (Choeur des cigarières),0,1927,0.0879,81.101,spotify:track:0zpuA5jfMQSUNZDAbvqAjR
0.6940000000000001,1927,0.971,Henry Laverne,0.544,203733,0.17,0,101TCSve8MqcWm6e1qlJlz,2.94e-05,5,0.7140000000000001,-14.177,1,Les Épouseux Du Berry,0,1927,0.0459,112.591,spotify:track:2BHO3hYs2THRPK2M4nEd9u
0.329,1927,0.0913,Paul Bridgwater,0.667,219347,0.251,0,10G4BjnvsGzRoREFaBkL03,0.00103,7,0.222,-11.528,1,Can't Stop Thinking About You,0,1927,0.0609,98.025,spotify:track:3nW5kc8UwsY8be90yrKmpL
0.5870000000000001,1927,0.994,Ignacio Corsini,0.464,176573,0.138,0,10LM8gI5wk31mtGEzT4UMh,0.931,7,0.112,-25.512,0,Gurrumina - Remasterizado,0,1927-05-14,0.0641,62.43899999999999,spotify:track:10LM8gI5wk31mtGEzT4UMh
0.601,1927,0.994,Ignacio Corsini,0.6709999999999999,143800,0.115,0,117kKem7bgSENTwdmyYUl7,0.664,5,0.121,-24.153,1,Fumando Espero - Remasterizado,0,1927-05-14,0.168,72.234,spotify:track:117kKem7bgSENTwdmyYUl7
0.853,1927,0.995,Francisco Canaro,0.862,164880,0.319,0,119fjkAmxJuPdjPQ0va8QP,0.928,11,0.111,-19.897,0,Chonguita - Instrumental (Remasterizado),0,1927-08-20,0.0711,119.452,spotify:track:119fjkAmxJuPdjPQ0va8QP
0.906,1927,0.991,Francisco Canaro,0.858,153120,0.18,0,12iEVAJuz1vKKp9k6FD7TW,8.77e-06,9,0.143,-12.736,1,Vuelve Arrepentida - Instrumental (Remasterizado),0,1927-09-06,0.192,113.354,spotify:track:12iEVAJuz1vKKp9k6FD7TW
0.657,1927,0.993,Francisco Canaro,0.738,180013,0.173,0,13ZrfHNfVnzIZlXyetXke3,0.926,7,0.219,-17.355,0,Mientras Rezonga un Fuelle - Instrumental (Remasterizado),0,1927-09-16,0.185,116.851,spotify:track:13ZrfHNfVnzIZlXyetXke3
0.942,1927,0.995,Francisco Canaro,0.8270000000000001,147787,0.314,0,15ZszGS5wDRO8hK0oxZoEE,0.917,3,0.113,-16.983,1,Bobadilla - Instrumental (Remasterizado),0,1927-08-16,0.0933,113.871,spotify:track:15ZszGS5wDRO8hK0oxZoEE
0.831,1927,0.994,Francisco Canaro,0.821,181680,0.318,0,16nrGhfLLuytWbEJYQOdIn,0.889,9,0.11,-14.095,0,Canta Claro - Instrumental (Remasterizado),0,1927-09-11,0.0692,114.04,spotify:track:16nrGhfLLuytWbEJYQOdIn
0.523,1927,0.994,Francisco Canaro,0.753,186160,0.226,0,18Cx3HGG28RQ41GE0M3HPe,0.939,1,0.114,-17.934,0,La Sombra de Milonguita - Instrumental (Remasterizado),0,1927-08-16,0.0738,110.073,spotify:track:18Cx3HGG28RQ41GE0M3HPe
0.373,1927,0.99,"Orchestre Piero Coppola, Piero Coppola, José De Trévi, Lucy Perelli",0.47,300133,0.139,0,18w2InbZcFPT0I9whJlBvh,2.31e-06,2,0.321,-18.041,0,"Carmen : Acte II - Dragon d'Alcala, Halte-là, qui va là? (Chanson) - Je vais danser en votre honneurv (Duo)",0,1927,0.116,118.656,spotify:track:18w2InbZcFPT0I9whJlBvh
0.579,1927,0.82,Jimmie Rodgers,0.502,189987,0.618,0,1AXwopq9LROy4G2VFKHGFz,0.0001419999999999,7,0.0842,-3.272,1,The Brakeman's Blues,0,1927,0.0287,80.346,spotify:track:1US1k3nTtKbFrSXL2QwYZS
0.944,1927,0.995,Francisco Canaro,0.823,185813,0.223,0,1AbX7Jrf43Mtwqqaoe5dqL,0.568,4,0.322,-12.275,1,Mocosita - Instrumental (Remasterizado),0,1927-09-04,0.0819999999999999,115.535,spotify:track:1AbX7Jrf43Mtwqqaoe5dqL
0.586,1927,0.995,Francisco Canaro,0.77,190467,0.109,0,1AvJLTJFpojn0WJMPJAZqW,0.875,1,0.109,-26.786,1,La Tablada - Instrumental (Remasterizado),0,1927-08-16,0.204,113.972,spotify:track:53WYmWvzydgZ6RR9uIczCY
0.894,1927,0.995,Francisco Canaro,0.919,157493,0.207,0,1BLPoS2joljvu07Bz26oWW,0.843,10,0.109,-16.224,0,La Bataclana - Instrumental (Remasterizado),0,1927-08-16,0.272,119.512,spotify:track:1BLPoS2joljvu07Bz26oWW
0.8220000000000001,1927,0.994,"Bix Beiderbecke, The Wolverines",0.764,158178,0.356,0,1BQvk4AP6PaveAzBvfMEiM,0.947,4,0.214,-8.984,0,Susie,1,1927-06-26,0.0382,101.386,spotify:track:1BQvk4AP6PaveAzBvfMEiM
0.6859999999999999,1927,0.795,Georges Milton,0.685,165000,0.34,0,1CUGqnCuRcCwv41RM6dp4J,0.0,9,0.0612,-10.789,0,Les Artichauts,0,1927,0.336,151.711,spotify:track:3ekQ8IzN8nqPwFo40L9qp5
0.0817,1927,0.991,"Orchestre Piero Coppola, José De Trévi, Piero Coppola",0.276,237467,0.259,0,1DZW15NutmXB4lvfiVu9Xa,0.0468,1,0.392,-15.604,1,Carmen : Acte II - La fleur que tu m'avais jetée (Air),0,1927,0.0424,97.213,spotify:track:1DZW15NutmXB4lvfiVu9Xa
0.6659999999999999,1927,0.0486,Numba 9,0.436,182622,0.7090000000000001,1,1EP3FZb36DEY1RsrZiZ4lD,0.0,8,0.168,-3.178,0,Ole Bitch,0,1927,0.281,88.40799999999999,spotify:track:1EP3FZb36DEY1RsrZiZ4lD
0.499,1927,0.959,"Giuseppe Verdi, Staatskapelle Berlin, Pietro Mascagni",0.43,283360,0.273,0,1EXldghDaAbIkCaxd0gsqV,0.915,5,0.55,-19.847,0,Aida: Ballet Music,0,1927-01-01,0.0486,138.036,spotify:track:1EXldghDaAbIkCaxd0gsqV
0.346,1927,0.994,Tito Schipa,0.529,149667,0.152,0,1Exdul3YDcU339VRDaj4hH,3.74e-05,5,0.12,-13.19,1,Sincerita',0,1927,0.0461,127.888,spotify:track:1Exdul3YDcU339VRDaj4hH
0.7140000000000001,1927,0.993,Francisco Canaro,0.8370000000000001,162000,0.201,0,1Hu1q3H3RfSMLQVWBLk44K,0.755,0,0.118,-12.475,0,Mama! Cuco! - Instrumental (Remasterizado),0,1927-08-16,0.243,121.326,spotify:track:1Hu1q3H3RfSMLQVWBLk44K
0.247,1927,0.99,Tito Schipa,0.152,150840,0.184,0,1HxS8CqsNBghKqAUuJFY8b,0.00257,9,0.101,-18.765,1,O Marenariello,1,1927,0.0404,68.333,spotify:track:2Wk9haBDBE7luHq4RP1Pbz
0.66,1927,0.0863,"Why Not, Paul Bridgwater",0.634,198347,0.8109999999999999,0,1K1SIQwZOcnT37y3kwcOFp,3.17e-05,11,0.133,-4.4060000000000015,0,Bottle of Wine,0,1927,0.0287,112.538,spotify:track:3MeaZ8Phq8j6HbVEDjOVqa
0.716,1927,0.994,"Bix Beiderbecke, The Wolverines",0.6679999999999999,150984,0.403,0,1Kd6wA2wS75k7vGTpSAWaO,0.764,10,0.108,-8.055,1,Copenhagen,2,1927-06-26,0.0347,110.587,spotify:track:1Kd6wA2wS75k7vGTpSAWaO
0.7759999999999999,1927,0.989,Francisco Canaro,0.894,161933,0.213,0,1KmlV45OPOjoZqDaeQSsIX,0.0867,1,0.099,-8.422,0,Muñeca de Carne - Remasterizado,0,1927-08-16,0.103,120.825,spotify:track:1KmlV45OPOjoZqDaeQSsIX
0.769,1927,0.828,Georgius,0.6829999999999999,185333,0.396,0,1LpRZcI6x5jEFpyZGYNK4o,0.00343,7,0.103,-14.554,0,Qu'est Ce Qu'il Faut Faire Pour Gagner Son Beefsteak,0,1927,0.392,64.17699999999999,
0.962,1927,0.993,Francisco Canaro,0.82,160507,0.22,0,1MpAeWRaZ4MOpzMhcEngsP,0.711,4,0.11,-13.389,1,"Hi Diddle, Diddle - Instrumental (Remasterizado)",0,1927-08-20,0.0544,114.859,spotify:track:1MpAeWRaZ4MOpzMhcEngsP
0.894,1927,0.995,Francisco Canaro,0.8079999999999999,179413,0.171,0,1MruyHv1npuhC2klDfISW9,0.885,10,0.112,-17.619,1,El Viejo Tango - Instrumental (Remasterizado),0,1927-09-16,0.291,119.755,spotify:track:1MruyHv1npuhC2klDfISW9
0.818,1927,0.994,Francisco Canaro,0.71,178480,0.37,0,1N34Q1974R3U60nXue2EFS,0.296,5,0.319,-10.905,1,Perfume de Mujer - Remasterizado,0,1927-09-11,0.108,111.279,spotify:track:1N34Q1974R3U60nXue2EFS
0.947,1927,0.978,Ignacio Corsini,0.631,94933,0.504,0,1NEVkx4XEFStROWwVFuGep,0.0526,1,0.7440000000000001,-16.105999999999998,1,Fruto Bendito - Remasterizado,0,1927-05-14,0.362,126.01,spotify:track:1NEVkx4XEFStROWwVFuGep
0.331,1927,0.732,Paul Bridgwater,0.615,194133,0.197,0,1NJ2hseLzdFsWXzIMo5z9W,2.29e-05,7,0.0646,-14.666,1,Then We Say Goodbye,0,1927,0.0449,78.256,spotify:track:1NJ2hseLzdFsWXzIMo5z9W
0.691,1927,0.993,"Francisco Canaro, Agustín Irusta",0.84,180520,0.0843,0,1NblApq4h79IUOtJcDiF77,2.67e-05,1,0.116,-15.339,1,Amurado - Remasterizado,0,1927-09-06,0.165,109.465,spotify:track:1NblApq4h79IUOtJcDiF77
0.198,1927,0.988,"Orchestre Piero Coppola, Piero Coppola, Lucy Perelli, Louis Musy",0.358,254840,0.0846,0,1OqHkSuZVwvWiWc2Ziplzw,7.53e-05,3,0.31,-18.499,0,"Carmen : Acte III - Holà, holà, José... (Duo)",0,1927,0.0596,97.688,spotify:track:1OqHkSuZVwvWiWc2Ziplzw
0.67,1927,0.995,Francisco Canaro,0.502,192680,0.274,0,1Q0uAXvrarrG8UHrs4LRGD,0.914,8,0.111,-15.308,1,Saturnia - Instrumental (Remasterizado),0,1927-09-11,0.114,72.634,spotify:track:1Q0uAXvrarrG8UHrs4LRGD
0.745,1927,0.918,Claude Hopkins and His Orchestra,0.7040000000000001,167267,0.395,0,1QxCkn83XrQnUnY6WYR0SA,0.617,7,0.224,-11.47,1,Shake Your Ashes - Live,1,1927,0.107,141.554,spotify:track:1QxCkn83XrQnUnY6WYR0SA
0.933,1927,0.903,Biscot,0.805,155173,0.243,0,1RI5siZ05hdrYchSoIxCPH,0.0,2,0.0421,-12.972,1,Elle Sait Conduire Une Automobile Cécile,0,1927,0.0857,136.66,spotify:track:1RI5siZ05hdrYchSoIxCPH
0.513,1927,0.574,Marty Murray,0.659,159667,0.444,0,1RoG96lWF9sQbUSQusM5Wh,0.0007509999999999,7,0.11,-9.874,1,Tequila Sunrise,0,1927,0.0299,119.929,spotify:track:0OharW04nAzc1gvIA5bxHG
0.711,1927,0.994,Francisco Canaro,0.884,166907,0.202,0,1SU29uX1yn0OwbI2buipro,0.6409999999999999,6,0.122,-16.576,1,Olguita - Instrumental (Remasterizado),0,1927-09-06,0.197,118.905,spotify:track:1SU29uX1yn0OwbI2buipro
0.892,1927,0.994,Francisco Canaro,0.8079999999999999,186547,0.291,0,1U9MDStD0LFTiUuArWWnHu,0.00918,2,0.069,-9.466,1,Tiempos Viejos - Instrumental (Remasterizado),0,1927-08-23,0.0948,116.189,spotify:track:1U9MDStD0LFTiUuArWWnHu
0.659,1927,0.986,Francisco Canaro,0.461,162413,0.126,0,1UZvoMUmLp9aElgjaNjtE9,0.843,5,0.112,-22.79300000000001,1,Carta Brava - Instrumental (Remasterizado),0,1927-09-16,0.0519,120.866,spotify:track:1UZvoMUmLp9aElgjaNjtE9
0.5820000000000001,1927,0.932,Jimmie Rodgers,0.359,213920,0.597,0,1Uga1iS1utgNCyJErLgB97,0.0,2,0.27,-3.875,1,Memphis Yodel,0,1927,0.0334,82.28,spotify:track:2ZaNqMxWQXJLkwQ5vFaxVX
0.513,1927,0.0464,"Paul Bridgwater, Geoff Horgan",0.6659999999999999,229067,0.54,0,1VE2FQrp6BtpxYgXlwTAJB,0.00368,0,0.0801,-7.158,1,I Don't Mind,0,1927,0.0258,96.891,spotify:track:1VE2FQrp6BtpxYgXlwTAJB
0.596,1927,0.953,Jimmie Rodgers,0.5,190533,0.604,0,1WBz1BpsoFEHK7Va6Qw7cn,0.000447,7,0.0923,-2.713,1,In the Jailhouse Now,0,1927,0.0268,80.197,spotify:track:5qhjl6GzrmwPYpJJFh2SRz
0.8190000000000001,1927,0.992,"Francisco Canaro, Luis Scalon",0.6859999999999999,167213,0.187,0,1WdSoljzM94W0EFhTRhH5r,0.938,8,0.141,-17.121,1,El Taita Ladrón - Remasterizado,0,1927-09-16,0.104,118.36,spotify:track:1WdSoljzM94W0EFhTRhH5r
0.746,1927,0.993,Francisco Canaro,0.769,167493,0.171,0,1YIxsw0mYCCmzhBEplvZPR,0.211,0,0.113,-10.708,1,Sierra Chica - Remasterizado,0,1927-08-20,0.0828,115.14,spotify:track:1YIxsw0mYCCmzhBEplvZPR
0.622,1927,0.99,"Francisco Canaro, Agustín Irusta",0.693,184387,0.272,0,1YcJBsPDvmmHwCiU36VQ9I,0.109,5,0.115,-16.977,0,El Mal Que Me Hiciste,0,1927-09-11,0.166,114.407,spotify:track:1YcJBsPDvmmHwCiU36VQ9I
0.6809999999999999,1927,0.969,Jimmie Rodgers,0.487,182107,0.476,0,1Z25nBJOgArv707lJMBKm4,0.0,7,0.398,-5.369,1,California Blues,0,1927,0.031,114.757,spotify:track:6F58KGkAjtFQoRBSl45niI
0.551,1927,0.996,Ignacio Corsini,0.525,146453,0.121,0,1ZVJPBSjMbkuHGaEwkcR0q,0.924,11,0.101,-25.775,1,En la Cortada - Remasterizado,0,1927-05-14,0.0744,121.913,spotify:track:1ZVJPBSjMbkuHGaEwkcR0q
0.7120000000000001,1927,0.993,Francisco Canaro,0.738,189800,0.272,0,1ZkKpatfgLqJwcf9g1WAtx,0.275,2,0.114,-7.619,1,Caferata - Instrumental (Remasterizado),0,1927-08-23,0.205,111.421,spotify:track:1ZkKpatfgLqJwcf9g1WAtx
0.904,1927,0.977,Fréhel,0.775,123907,0.217,0,1ZlxkymWGCS1t2O7fXEkZz,0.0,9,0.0928,-11.605,1,C'est La Valse Des Costauds,0,1927,0.0851,87.48700000000002,
0.732,1927,0.000235,White Flag,0.179,185480,0.921,0,1ZwKIVL4kv9Lbhy8yzmvhQ,0.335,3,0.383,-5.374,0,Ditty Diego,0,1927,0.0526,149.084,spotify:track:1ZwKIVL4kv9Lbhy8yzmvhQ
0.81,1927,0.989,Ignacio Corsini,0.484,129173,0.161,0,1aJ4ZJKcOyHL1Q7JIm0ArN,0.889,3,0.108,-25.94,1,Las Madreselvas - Remasterizado,0,1927-05-14,0.044,117.556,spotify:track:2AFIZ14ThoG1ZJC6Ysy7hA
0.8809999999999999,1927,0.959,Maurice Chevalier,0.7020000000000001,184333,0.359,0,1cEz9WS2oY3ar9SMP4RneG,0.0368,5,0.0822,-12.658,0,Dites Moi Ma Mère,0,1927,0.187,132.422,spotify:track:6B6XePU3UOkCs2rmYsYzio
0.534,1927,0.985,"Billie Holiday, Teddy Wilson",0.55,177933,0.135,0,1ca1yB1MnJOJWfcfrEUoK3,3.69e-06,7,0.211,-14.114,0,Wherever You Are - Live,0,1927,0.0345,78.053,spotify:track:1ca1yB1MnJOJWfcfrEUoK3
0.753,1927,0.984,Ignacio Corsini,0.589,161613,0.179,0,1cuexdyrEunj20kIQdSqHd,0.0173,11,0.16,-16.648,0,Que Mala Fuiste - Remasterizado,0,1927-05-14,0.151,44.299,spotify:track:2jmz2OOV9KOBYZWXM7UkxL
0.758,1927,0.994,Francisco Canaro,0.752,186813,0.156,0,1dPKXfSnwahh0hgNe5yUDj,0.933,7,0.11,-16.553,0,Ya Llegará tu Día - Instrumental (Remasterizado),0,1927-09-17,0.102,114.373,spotify:track:1dPKXfSnwahh0hgNe5yUDj
0.223,1927,0.992,"Johann Sebastian Bach, Thomanerchor Leipzig, Helmut Walcha, Karl Straube",0.237,201097,0.262,0,1da1k1W5wqPBp8UKezzltT,3.35e-05,9,0.119,-16.244,1,"Dir, dir, Jehova will ich singen, BWV 452",1,1927-01-01,0.0545,156.599,spotify:track:1da1k1W5wqPBp8UKezzltT
0.091,1927,0.988,"Orchestre Piero Coppola, Piero Coppola",0.186,155720,0.0804,0,1ej75pMadMT6Lf1iZxjouE,0.5539999999999999,4,0.119,-23.683000000000003,1,Carmen : Acte II - Entracte,0,1927,0.0424,95.728,spotify:track:1ej75pMadMT6Lf1iZxjouE
0.831,1927,0.995,Francisco Canaro,0.8170000000000001,164107,0.102,0,1epZhOeKnQHcZnvDGfVzPs,0.88,11,0.11,-17.58,1,Jaguel - Instrumental (Remasterizado),0,1927-09-04,0.0709,118.836,spotify:track:1epZhOeKnQHcZnvDGfVzPs
0.596,1927,0.995,Francisco Canaro,0.828,181707,0.154,0,1evwKZxZxPzuF9Aznq4hmU,0.764,3,0.207,-16.713,1,Los Indios - Instrumental (Remasterizado),0,1927-09-06,0.111,117.776,spotify:track:1evwKZxZxPzuF9Aznq4hmU
0.195,1927,0.961,"Georges Lauweryns, Yvonne Brothier, Orchestre Georges Lauweryns",0.364,192973,0.188,0,1fJEYXZj44hiDE1JPFcCRE,7.46e-05,5,0.5670000000000001,-12.637,1,Roméo et Juliette : Valse de Juliette,0,1927,0.04,102.761,spotify:track:1fJEYXZj44hiDE1JPFcCRE
0.648,1927,0.99,"Francisco Canaro, Agustín Irusta",0.792,171520,0.333,0,1gBFQc5r28PO0SW6ZGKuWV,0.26,9,0.115,-14.74,0,Queja Indiana - Remasterizado,0,1927-09-11,0.0698,115.016,spotify:track:1gBFQc5r28PO0SW6ZGKuWV
0.507,1927,0.99,"Orchestre Piero Coppola, Ch&#339;ur Piero Coppola, Piero Coppola",0.396,246173,0.201,0,1gxLpX0nv44CCAYEVEW3ER,0.85,8,0.27,-17.487000000000002,1,Carmen : Acte IV - Voici le quadrille (Marche et choeur),0,1927,0.0569,120.615,spotify:track:1gxLpX0nv44CCAYEVEW3ER
0.883,1927,0.995,"Francisco Canaro, Agustín Irusta",0.7140000000000001,176187,0.117,0,1hOQjQwTubh8DYbpA1GYad,0.8640000000000001,11,0.109,-21.56,0,Culpable - Remasterizado,0,1927-08-16,0.053,117.327,spotify:track:1hOQjQwTubh8DYbpA1GYad
0.77,1927,0.994,Francisco Canaro,0.878,158973,0.253,0,1iNKQhwbabgXH3JYPoAYLL,0.804,6,0.112,-13.502,1,Sos de Chiclana - Instrumental (Remasterizado),0,1927-08-16,0.199,110.533,spotify:track:1iNKQhwbabgXH3JYPoAYLL
0.8959999999999999,1927,0.995,Francisco Canaro,0.833,157507,0.259,0,1lOx0PiQYO4ahycrxHZ4Xd,0.544,5,0.123,-11.64,0,Responso Malevo - Instrumental (Remasterizado),0,1927-08-20,0.151,124.328,spotify:track:1lOx0PiQYO4ahycrxHZ4Xd
0.205,1927,0.995,Tito Schipa,0.296,203173,0.111,0,1lV8HLPrGSS3TulK2LYD9V,0.000484,7,0.114,-16.967,1,A Canzone D' 'E Stelle,0,1927,0.0417,124.823,spotify:track:1jZ5shNl6XyXcw2oK4qF19
0.637,1927,0.995,Francisco Canaro,0.698,166000,0.139,0,1le0evL1nk5y9BuoSAlwsS,0.8909999999999999,0,0.153,-14.279000000000002,1,Rezongos - Instrumental (Remasterizado),0,1927-08-16,0.066,117.515,spotify:track:1le0evL1nk5y9BuoSAlwsS
0.6940000000000001,1927,0.937,Francisco Canaro,0.753,170053,0.471,0,1le942JI6upl0qflxv5Q4g,0.0,5,0.361,-17.816,1,La Vuelta al Hogar - Instrumental (Remasterizado),0,1927-08-23,0.0775,116.314,spotify:track:1le942JI6upl0qflxv5Q4g
0.6679999999999999,1927,0.936,Francisco Canaro,0.8079999999999999,170933,0.398,0,1mC0LEmjbCXjs8jjnYIjHw,0.328,4,0.173,-13.283,0,Yo También Era Dichoso - Instrumental (Remasterizado),0,1927-09-11,0.102,114.891,spotify:track:1mC0LEmjbCXjs8jjnYIjHw
0.611,1927,0.994,Francisco Canaro,0.247,180880,0.307,0,1mXQ4Hw2XeVkR893xPmSOG,0.599,6,0.111,-21.677,0,Olga - Instrumental (Remasterizado),0,1927-08-23,0.0408,164.833,spotify:track:1mXQ4Hw2XeVkR893xPmSOG
0.657,1927,0.996,Ignacio Corsini,0.649,162773,0.0901,0,1mnDy3wuh9iuA3VbOx7ti8,0.84,3,0.113,-20.004,0,Que Pare el Baile - Remasterizado,0,1927-05-14,0.316,120.879,spotify:track:1mnDy3wuh9iuA3VbOx7ti8
0.85,1927,0.994,Francisco Canaro,0.885,165000,0.154,0,1nPve3dpMWZ8wLzcZRN2S3,0.0507,0,0.0944,-12.723,1,Organito de la Tarde - Instrumental (Remasterizado),0,1927-08-16,0.0759,118.571,spotify:track:1nPve3dpMWZ8wLzcZRN2S3
0.594,1927,0.994,Jimmie Rodgers,0.5920000000000001,164733,0.346,0,1nQAsVSgasshUPOuuq0dIO,0.0146,7,0.0973,-6.95,1,Waiting for a Train,0,1927,0.0388,113.725,spotify:track:1D9KmCsmaGs7XnOftXFmB9
0.381,1927,0.612,Marty Murray,0.58,198347,0.443,0,1pDKSrgZRKuV2N0NtKChFY,0.0208,4,0.119,-9.12,1,Northern Sky,0,1927,0.0288,100.341,spotify:track:1aro8Wh4O4CjaWhJfPURkV
0.362,1927,0.993,"Orchestre Piero Coppola, Ch&#339;ur Piero Coppola, Piero Coppola",0.377,172867,0.271,0,1r8rWlAH6MZx1gVgbu3VEv,0.755,6,0.361,-15.56,0,Carmen : Acte I - Que se passe-t-il donc là bas? (Choeur),0,1927,0.114,79.192,spotify:track:1r8rWlAH6MZx1gVgbu3VEv
0.784,1927,0.995,Francisco Canaro,0.8740000000000001,174600,0.251,0,1rKajEw7phTIDqZ5BWWXR7,0.8370000000000001,8,0.165,-10.737,1,Deja la Farra - Instrumental (Remasterizado),0,1927-08-16,0.266,117.881,spotify:track:1rKajEw7phTIDqZ5BWWXR7
0.158,1927,0.982,Tito Schipa,0.234,163000,0.148,0,1t1azqN6A4J8qEvrvcZvAL,0.000195,4,0.161,-15.533,1,Core 'Ngrato,1,1927,0.0385,80.64399999999998,spotify:track:1t1azqN6A4J8qEvrvcZvAL
0.579,1927,0.995,Francisco Canaro,0.337,171413,0.176,0,1tDlXFnObI26jNYnp7VADH,0.809,4,0.116,-16.122,0,Suplicas - Instrumental (Remasterizado),0,1927-09-06,0.0565,169.94400000000005,spotify:track:1tDlXFnObI26jNYnp7VADH
0.311,1927,0.992,"Orchestre Piero Coppola, Ch&#339;ur Piero Coppola, Piero Coppola",0.349,204467,0.189,0,1uWVB0T4cMGAsy63FN8yNA,0.82,1,0.135,-16.039,0,Carmen : Ouverture,0,1927,0.0555,122.565,spotify:track:1uWVB0T4cMGAsy63FN8yNA
0.914,1927,0.961,Otto Reutter,0.748,150119,0.321,0,1ufbYNQmdNINAgWeCv3f62,0.0,0,0.0643,-12.024,1,Es geht mir in jeder Hinsicht immer besser,0,1927-01-01,0.743,73.931,spotify:track:3yMQz83gUSPnL3wUib5X4q
0.644,1927,0.957,Jimmie Rodgers,0.672,197800,0.652,0,1wVjpPa0P945SIxI8U0Txn,0.0,2,0.0919,-4.545,1,Away Out On the Mountain,0,1927,0.0266,142.569,spotify:track:6JDikh4JCsWAOcJEwjCmZO
0.86,1927,0.991,Francisco Canaro,0.884,167120,0.259,0,1xQAk0A2mHsSd6XCW2Bvpz,0.398,7,0.0974,-10.038,1,Rouge - Instrumental (Remasterizado),0,1927-09-04,0.188,118.108,spotify:track:1xQAk0A2mHsSd6XCW2Bvpz
0.594,1927,0.995,"Orchestre Piero Coppola, Ch&#339;ur Piero Coppola, Piero Coppola",0.505,116613,0.207,0,1zPkoLf1oOk5iioPQT5hiD,0.7609999999999999,2,0.245,-17.859,1,Carmen : Acte IV - A dos cuartos (Choeur),0,1927,0.154,85.00200000000002,spotify:track:1zPkoLf1oOk5iioPQT5hiD
0.778,1927,0.995,Francisco Canaro,0.856,179347,0.13,0,1zyuHCItaeKLger72rHh5D,0.595,9,0.134,-15.255,1,Farolito Viejo - Instrumental (Remasterizado),0,1927-08-16,0.148,114.728,spotify:track:1zyuHCItaeKLger72rHh5D
0.565,1927,0.941,Jimmie Rodgers,0.5710000000000001,208000,0.718,0,21010f0ucoaLEEn4khQKZb,0.0,3,0.309,-3.902,1,T for Texas,0,1927,0.0294,78.84899999999998,spotify:track:2pzpApfqE2LaXW5StD1FUA
0.443,1927,0.993,Ignacio Corsini,0.514,189360,0.143,0,22fyoZIPNqo29qJ7VkE7LH,0.947,11,0.11,-22.197,1,Riase - Remasterizado,0,1927-05-14,0.0457,115.462,spotify:track:22fyoZIPNqo29qJ7VkE7LH
0.7659999999999999,1927,0.888,Félix Mayol,0.6729999999999999,160427,0.252,0,24Rsi7lxsGJCLdJV68jplw,0.0442,3,0.069,-16.271,1,Mam'zell Accept'rez Vous,0,1927,0.124,94.972,
0.759,1927,0.993,Francisco Canaro,0.738,173027,0.291,0,26q1IbSIlQEF1mzZ9hNkN2,0.939,7,0.111,-16.77,1,Mia Fuiste - Instrumental (Remasterizado),0,1927-09-11,0.0551,114.998,spotify:track:26q1IbSIlQEF1mzZ9hNkN2
0.835,1927,0.996,Francisco Canaro,0.833,171107,0.21,0,27TZK1nlKYCAXWHlhvqdRt,0.5720000000000001,9,0.113,-12.53,1,Argelia - Instrumental (Remasterizado),0,1927-09-04,0.0615,114.403,spotify:track:27TZK1nlKYCAXWHlhvqdRt
