user_id,artistname,trackname,playlistname,id,artists,key,danceability,liveness,valence,year,acousticness,duration_ms,energy,explicit,instrumentalness,loudness,mode,popularity,speechiness,tempo,release_date
07f0fc3be95dcd878966b1f9572ff670,Justice,Phantom,Soirée,2A3emhzbZo7eSvEUtAm3ZS,Justice,7,0.619,0.652,0.424,2007,0.00231,200827,0.726,0,0.766,-6.422,1,52,0.125,116.966,2007-06-11
07f0fc3be95dcd878966b1f9572ff670,Justice,Phantom pt. II,Soirée,2A3emhzbZo7eSvEUtAm3ZS,Justice,7,0.619,0.652,0.424,2007,0.00231,200827,0.726,0,0.766,-6.422,1,52,0.125,116.966,2007-06-11
07f0fc3be95dcd878966b1f9572ff670,Kavinsky,ProtoVision,Soirée,5WsJ2FGI4e9JWKb6TCG3kL,Kavinsky,1,0.54,0.106,0.202,2013,0.023,205427,0.559,0,0.797,-2.864,1,37,0.0605,110.091,2013-01-01
07f0fc3be95dcd878966b1f9572ff670,Linkin Park,Pushing Me Away,Soirée,1gAaRSN57UYVRI4eWRyAvP,Linkin Park,6,0.484,0.309,0.279,2000,0.000391,191440,0.913,0,0,-4.305,1,61,0.0425,103.103,2000
07f0fc3be95dcd878966b1f9572ff670,Wax Tailor,Que Sera,Soirée,6TSDRzJGwbK9cajVbtqlPV,Wax Tailor,9,0.714,0.174,0.415,2005,0.273,164093,0.721,0,0.245,-5.049,1,63,0.0783,83.021,2005-02-22
07f0fc3be95dcd878966b1f9572ff670,Vinter In Hollywood,R U Robot,Soirée,7ki5snAtwov3A5NtG2EL5j,Vinter In Hollywood,0,0.645,0.463,0.655,2009,0.00221,413454,0.78,0,0.00761,-5.294,1,2,0.33,124.95,2009-05-29
07f0fc3be95dcd878966b1f9572ff670,Blockhead,Redacted - Instrumental,Soirée,25rwy5QtYDwsGTGLYc9Us8,Blockhead,6,0.666,0.0921,0.635,2013,0.0474,187586,0.506,0,0.944,-11.445,0,3,0.144,174.023,2013-12-03
07f0fc3be95dcd878966b1f9572ff670,Queens Of The Stone Age,Regular John,Soirée,0R0m9mTXa81zp1qtcU3dSR,Queens of the Stone Age,5,0.342,0.272,0.757,1998,0.0187,277808,0.938,0,0.125,-6.368,1,52,0.0325,145.547,1998-09-22
07f0fc3be95dcd878966b1f9572ff670,Fatboy Slim,"Right Here, Right Now",Soirée,5Sh9v7RwibuV34tdjscwx5,Fatboy Slim,7,0.566,0.675,0.108,1998,0.0142,387707,0.861,0,0.459,-8.063,1,63,0.144,124.713,1998-01-01
07f0fc3be95dcd878966b1f9572ff670,AWOLNATION,Sail,Soirée,7ueP5u2qkdZbIPN2YA6LR0,AWOLNATION,1,0.826,0.0964,0.272,2011,0.441,259093,0.436,0,0.615,-9.583,1,72,0.0558,119.051,2011-03-15
07f0fc3be95dcd878966b1f9572ff670,Chinese Man,Searching for the space monkey,Soirée,3e3SmGiZS7YsRrLHNYxzM4,Chinese Man,11,0.728,0.171,0.937,2007,0.0084,292693,0.687,0,0.00785,-6.406,1,27,0.0649,92.014,2007-01-09
07f0fc3be95dcd878966b1f9572ff670,Infected Mushroom,See Me Now,Soirée,26OaqyfQLXZ8nUAnwUkfgf,Infected Mushroom,1,0.63,0.161,0.611,2015,0.0336,320000,0.876,0,0.689,-5.249,1,26,0.0513,120.017,2015-01-06
07f0fc3be95dcd878966b1f9572ff670,The Offspring,Self Esteem,Soirée,1FkoVC85Ds3mFoK0fVqEqP,The Offspring,0,0.488,0.359,0.706,1994,0.0204,257827,0.862,0,0,-7.595,1,76,0.0476,104.56,1994-04-08
07f0fc3be95dcd878966b1f9572ff670,Pendulum,Self vs Self (feat. In Flames),Soirée,2lN6G35gsXkA3xzPYqmis5,"Pendulum, In Flames",10,0.438,0.941,0.332,2010,4.94e-06,285707,0.989,0,0.00198,-2.354,0,54,0.0959,174.012,2010-05-21
07f0fc3be95dcd878966b1f9572ff670,Linkin Park,Session,Soirée,00VKR5XH5jid1AgUdFz4bs,Linkin Park,10,0.573,0.353,0.188,2003,0.0533,144733,0.961,0,0.91,-5.66,1,49,0.0507,98.006,2003-09-16
07f0fc3be95dcd878966b1f9572ff670,DJ Mehdi,Signatune - Thomas Bangalter Edit,Soirée,0lbVB3ktcJkLZwX3GkiNi9,"DJ Mehdi, Thomas Bangalter",4,0.482,0.605,0.187,2007,5.69e-05,218627,0.733,0,0.958,-9.978,0,44,0.0771,122.972,2007
07f0fc3be95dcd878966b1f9572ff670,RJD2,Since We Last Spoke,Soirée,3lgoL2TFgzvhRl8dy89qQB,RJD2,5,0.616,0.0479,0.152,2004,0.00745,254427,0.631,0,0.6,-5.576,0,28,0.037,119.72,2004
07f0fc3be95dcd878966b1f9572ff670,Pendulum,Slam [Live At Brixton Academy],Soirée,41P8WrFSHWrMTIEUiDCHUk,Pendulum,8,0.307,0.975,0.226,2009,6.81e-06,259587,0.988,0,0.758,-3.582,0,22,0.0947,174.135,2009-06-12
07f0fc3be95dcd878966b1f9572ff670,The Prodigy,Smack My Bitch Up,Soirée,48vDCZIRmrFO33fH4QU4ij,The Prodigy,10,0.604,0.109,0.262,1997,0.00306,343387,0.995,1,0.626,-3.641,0,62,0.164,136.216,1997-06-30
07f0fc3be95dcd878966b1f9572ff670,Nirvana,Smells Like Teen Spirit,Soirée,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,1,0.502,0.106,0.72,1991,2.55e-05,301920,0.912,0,0.000173,-4.556,1,82,0.0564,116.761,1991-09-26
07f0fc3be95dcd878966b1f9572ff670,GoldFish,Sold My Soul,Soirée,4AWoAQk4aql7Bt2i4dv0Ms,GoldFish,0,0.684,0.106,0.832,2009,0.0472,231907,0.64,0,0.931,-9.549,1,19,0.0467,122.987,2009-03-26
07f0fc3be95dcd878966b1f9572ff670,Korn,Somebody Someone,Soirée,4V78u7Pbx6G33eej60wwOK,Korn,8,0.498,0.101,0.226,1999,0.000915,227587,0.714,1,0.361,-7.917,1,60,0.0361,91.289,1999-11-09
07f0fc3be95dcd878966b1f9572ff670,Gotye,Somebody That I Used To Know,Soirée,1qDrWA6lyx8cLECdZE7TV7,"Gotye, Kimbra",0,0.865,0.0989,0.748,2011,0.548,244885,0.521,0,0.000115,-6.932,1,79,0.0371,129.059,2011-01-01
07f0fc3be95dcd878966b1f9572ff670,C2C,Someday,Soirée,4HSHqHTNbwDzVYKxONfvHO,Chase 24s,7,0.747,0.208,0.618,2023,0.151,187370,0.478,0,0,-10.48,0,21,0.0913,142.01,2023-02-24
07f0fc3be95dcd878966b1f9572ff670,Linkin Park,Somewhere I Belong,Soirée,3fjmSxt0PskST13CSdBUFx,Linkin Park,1,0.451,0.261,0.441,2003,0.000386,213933,0.951,0,2.56e-06,-3.754,1,75,0.0645,162.041,2003-09-16
07f0fc3be95dcd878966b1f9572ff670,Red Hot Chili Peppers,Soul To Squeeze,Soirée,3arKRnq9OUd7yq6LRwVW8I,Red Hot Chili Peppers,5,0.663,0.107,0.656,2003,0.0322,289533,0.546,0,0.000572,-5.234,1,69,0.0269,88.171,2003-11-18
07f0fc3be95dcd878966b1f9572ff670,The Prodigy,Stand Up,Soirée,27eOkcTYHslq8tlzsMMwMu,The Prodigy,6,0.555,0.135,0.288,2009,0.00365,330107,0.959,0,0.91,-7.201,1,40,0.0425,100.03,2009-02-23
07f0fc3be95dcd878966b1f9572ff670,The Automatic,Steve McQueen,Soirée,5HxgWJvo0IVSwGVgvdp33D,The Automatic,11,0.385,0.11,0.33,2008,0.000689,222173,0.979,0,0,-2.022,1,30,0.0659,138.052,2008-09-15
07f0fc3be95dcd878966b1f9572ff670,Skrillex,Summit (feat. Ellie Goulding),Soirée,1SbqxemPdwGlvmirtQVkCU,"Skrillex, Ellie Goulding",6,0.692,0.108,0.486,2011,0.226,373987,0.773,0,0.0104,-3.739,1,56,0.0359,139.989,2011-12-27
07f0fc3be95dcd878966b1f9572ff670,Marilyn Manson,Sweet Dreams (Are Made Of This),Soirée,2302lUwfZ4S4dVyPOCDFnQ,Marilyn Manson,8,0.392,0.296,0.129,1995,0.0048,293293,0.642,0,0.486,-5.267,1,68,0.0326,92.698,1995-01-01
07f0fc3be95dcd878966b1f9572ff670,Marilyn Manson,Tainted Love,Soirée,0ZeKQudydO2uQJpfr6gNC8,Marilyn Manson,8,0.622,0.292,0.537,2003,0.00107,200427,0.876,0,1.83e-06,-7.779,1,60,0.0728,142.017,2003-01-01
07f0fc3be95dcd878966b1f9572ff670,Franz Ferdinand,Take Me Out,Soirée,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,4,0.277,0.136,0.527,2004,0.000409,237027,0.663,0,0.00051,-8.821,0,81,0.0377,104.561,2004-02-16
07f0fc3be95dcd878966b1f9572ff670,Passion Pit,Take a Walk,Soirée,4Sfa7hdVkqlM8UW5LsSY3F,Passion Pit,11,0.566,0.315,0.445,2012,0.0338,264493,0.755,0,0,-5.526,1,65,0.0368,101.006,2012-07-23
07f0fc3be95dcd878966b1f9572ff670,Massive Attack,Teardrop,Soirée,67Hna13dNDkZvBpTXRIaOJ,"Massive Attack, Elizabeth Fraser",11,0.615,0.135,0.216,1998,0.0173,330773,0.419,0,0.497,-8.8,0,69,0.0395,76.997,1998-01-01
07f0fc3be95dcd878966b1f9572ff670,C2C,The Beat,Soirée,5PYTllcMgjMy5lIgxP4kfd,C2C,10,0.798,0.28,0.624,2012,0.00262,211760,0.778,0,0.0883,-5.236,0,32,0.143,96.978,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Linkin Park,The Catalyst,Soirée,5bvgRxco3jgSZ3SP8rueDA,Linkin Park,0,0.56,0.104,0.178,2010,0.0372,339853,0.925,0,0,-5.48,1,58,0.0362,135.009,2010-09-08
07f0fc3be95dcd878966b1f9572ff670,C2C,The Cell,Soirée,7MkbSOFyVlBy89mtkuZLwr,C2C,7,0.49,0.103,0.409,2012,0.000845,299493,0.891,0,0.915,-6.787,1,34,0.12,162.03,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Big Gigantic,The Heavyweight Champion,Soirée,5Z0SInLLGgkxmNCMsNhBaJ,Big Gigantic,2,0.184,0.599,0.292,2012,0.000365,204242,0.923,0,0.699,-5.129,0,9,0.117,171.404,2012-01-11
07f0fc3be95dcd878966b1f9572ff670,Pendulum,The Island - Pt. I (Dawn),Soirée,24hYr62Cz2iA3OOef8mykI,"Pendulum, Skrillex",9,0.667,0.362,0.59,2018,0.0333,209583,0.747,0,0.00112,-6.665,0,41,0.122,75.028,2018-06-08
07f0fc3be95dcd878966b1f9572ff670,The Offspring,The Kids Aren't Alright,Soirée,4EchqUKQ3qAQuRNKmeIpnf,The Offspring,1,0.523,0.0579,0.766,1998,0.00704,180160,0.943,0,3.81e-05,-4.203,1,82,0.0337,99.607,1998-11-16
07f0fc3be95dcd878966b1f9572ff670,Birdy Nam Nam,The Parachute Ending,Soirée,1LgZLXloDTLKtkQ8CJ5IKv,Birdy Nam Nam,9,0.602,0.0774,0.165,2009,0.00226,350920,0.744,0,0.694,-5.95,1,29,0.0446,142.065,2009
07f0fc3be95dcd878966b1f9572ff670,Electric Universe,The Prayer,Soirée,3ctHq3dW1l745lpETPyWe2,Electric Universe,3,0.592,0.116,0.237,2004,0.00118,529240,0.876,0,0.783,-9.258,0,31,0.0326,145.004,2004-01-01
07f0fc3be95dcd878966b1f9572ff670,In Flames,The Quiet Place,Soirée,2gUrjc9fWHZytKm6FtBY7E,In Flames,10,0.517,0.698,0.159,2004,0.00033,225027,0.961,0,0.321,-5.314,0,51,0.143,104.747,2004
07f0fc3be95dcd878966b1f9572ff670,Daft Punk,The Son Of Flynn,Soirée,3zL0LAsSh3dTO73dSOKWkr,Daft Punk,0,0.539,0.222,0.022,2010,0.896,95226,0.777,0,0.912,-17.645,0,52,0.0535,105.989,2010-12-03
07f0fc3be95dcd878966b1f9572ff670,Pendulum,The Tempest,Soirée,6gTQubOSdry0ievEXvhzxd,Pendulum,5,0.403,0.545,0.302,2008,0.00176,447200,0.754,1,0.019,-7.773,0,47,0.0416,174.018,2008-05-09
07f0fc3be95dcd878966b1f9572ff670,Handsome Boy Modeling School,The Truth,Soirée,5l7icgnicl7JToRxPkSXyy,"Handsome Boy Modeling School, Róisín Murphy, J-Live",2,0.703,0.113,0.478,1999,0.6,337200,0.393,0,6.09e-06,-10.88,1,61,0.0455,79.653,1999-10-19
07f0fc3be95dcd878966b1f9572ff670,Red Hot Chili Peppers,The Zephyr Song,Soirée,1ndGB6rvxKYN9seCYO1dTF,Red Hot Chili Peppers,2,0.725,0.0891,0.403,2002,0.013,231933,0.803,0,3.66e-05,-4.083,1,70,0.0337,117.391,2002-07-09
07f0fc3be95dcd878966b1f9572ff670,Red Hot Chili Peppers,This Is The Place,Soirée,42z5BOO8cJda4qWBnHFLQV,Red Hot Chili Peppers,9,0.611,0.12,0.475,2002,0.002,257693,0.732,1,0,-4.137,0,51,0.0347,113.451,2002-07-09
07f0fc3be95dcd878966b1f9572ff670,Michael Jackson,Thriller,Soirée,2LlQb7Uoj1kKyGhlkBf9aC,Michael Jackson,11,0.771,0.89,0.783,1982,0.0318,357800,0.687,0,0.000225,-9.814,1,69,0.0693,118.392,1982-11-30
07f0fc3be95dcd878966b1f9572ff670,The Prodigy,Thunder,Soirée,0ENoPmCzl5FJ0oGgMN167o,The Prodigy,9,0.605,0.544,0.475,2009,0.000518,249493,0.945,0,0.508,-4.516,1,40,0.0939,134.004,2009-02-23
07f0fc3be95dcd878966b1f9572ff670,MGMT,Time to Pretend,Soirée,4iG2gAwKXsOcijVaVXzRPW,MGMT,2,0.438,0.3,0.421,2007,8.74e-05,261000,0.94,1,0.0777,-3.249,1,76,0.0452,100.99,2007-12-14
07f0fc3be95dcd878966b1f9572ff670,Dubmood,Toffelskater,Soirée,3Xrk1qcq5bM5JnLfriF6mc,Dubmood,1,0.611,0.567,0.62,2003,0.000119,186500,0.808,0,0.944,-7.36,1,22,0.0331,125.025,2003-07-21
07f0fc3be95dcd878966b1f9572ff670,C2C,Together,Soirée,5jnci6owE2DgnxhP8o0Wn9,"C2C, Ledeunff, Blitz The Ambassador",4,0.591,0.211,0.473,2012,0.0311,290867,0.713,0,0.00109,-7.533,0,23,0.178,97.231,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Birdy Nam Nam,Trans Boulogne Express,Soirée,75ebMLhQSyfqjYFdAo6J9B,Birdy Nam Nam,10,0.65,0.664,0.864,2009,0.0619,203760,0.983,0,0.0652,-5.008,1,27,0.0672,131.864,2009
07f0fc3be95dcd878966b1f9572ff670,Daft Punk,Tron Legacy (End Titles),Soirée,0mHayzmzEB485RkUCETcCL,Daft Punk,1,0.43,0.358,0.0406,2010,1.62e-05,197827,0.829,0,0.879,-9.142,0,45,0.043,101.974,2010-12-03
07f0fc3be95dcd878966b1f9572ff670,Porter Robinson,Unison - Knife Party Remix,Soirée,60c0wfBSz7erCZy6S8a8De,"Porter Robinson, Knife Party",10,0.613,0.0338,0.165,2011,0.000211,298402,0.836,0,0.833,-6.067,1,39,0.0619,109.946,2011
07f0fc3be95dcd878966b1f9572ff670,Crystal Castles,Untrust Us,Soirée,15rbqfWtrFCW3uLf9a01sf,Crystal Castles,11,0.603,0.119,0.188,2008,0.039,186373,0.814,0,0.126,-5.379,0,59,0.028,125.874,2008-03-16
07f0fc3be95dcd878966b1f9572ff670,Crystal Castles,Vanished,Soirée,3gGMsx3jxYKfhXq8LMj1tz,Crystal Castles,0,0.707,0.294,0.663,2008,0.00182,242960,0.87,0,7.42e-05,-6.659,0,66,0.0297,119.98,2008-03-16
07f0fc3be95dcd878966b1f9572ff670,Red Hot Chili Peppers,Venice Queen,Soirée,3ZIw7nCYObqthuWCuDrCu0,Red Hot Chili Peppers,0,0.346,0.109,0.159,2002,0.00451,367027,0.85,0,0.000726,-4.669,1,49,0.0426,130.745,2002-07-09
07f0fc3be95dcd878966b1f9572ff670,The Glitch Mob,We Can Make The World Stop,Soirée,48n92l7OnLEURhalUBtsl7,The Glitch Mob,5,0.563,0.116,0.154,2011,0.000846,325909,0.836,0,0.5,-5.891,0,48,0.0357,105.006,2011-07-12
07f0fc3be95dcd878966b1f9572ff670,GoldFish,We Come Together - Fishybeat Mix,Soirée,7ngbsqDSYFGV85whUHiqcU,GoldFish,8,0.864,0.0636,0.853,2011,0.00779,382730,0.819,0,0,-7.647,1,4,0.08,124.982,2011-11-25
07f0fc3be95dcd878966b1f9572ff670,GoldFish,Wet Welly,Soirée,16Moe1rcexfl6LxY5VL52d,GoldFish,8,0.943,0.105,0.934,2009,0.349,249253,0.784,0,0.00238,-8.465,1,23,0.213,123.004,2009-03-26
07f0fc3be95dcd878966b1f9572ff670,Infected Mushroom,Where Do I Belong,Soirée,0hIcAqQSX3NdYvfLILXTKh,"Infected Mushroom, Hatikva 6",5,0.698,0.165,0.955,2015,0.522,206506,0.833,0,1.88e-06,-3.971,0,40,0.231,167.999,2015-01-06
07f0fc3be95dcd878966b1f9572ff670,Skillet,Whispers In The Dark,Soirée,6rSuL1ViLO7Aljn2WD09s4,Skillet,11,0.509,0.14,0.335,2006,0.000644,204347,0.938,0,0.00246,-3.883,0,65,0.0715,94.019,2006-10-03
07f0fc3be95dcd878966b1f9572ff670,C2C,Who Are You,Soirée,1yJ7WECFcGSrhOAL3N66e8,"C2C, Olivier Day Soul",7,0.681,0.141,0.555,2012,0.177,290627,0.83,0,8.25e-05,-6.352,0,33,0.248,68.012,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Aphex Twin,Windowlicker,Soirée,409z4jUHpq7eIkg3N3FzZh,Aphex Twin,10,0.696,0.37,0.474,1999,0.132,365640,0.775,0,0.00879,-5.097,0,53,0.142,123.023,1999-03-22
07f0fc3be95dcd878966b1f9572ff670,Pendulum,Witchcraft,Soirée,4Y2glvLjQGOb4dXnwm1hQf,Pendulum,1,0.42,0.379,0.182,2010,2.84e-05,252787,0.969,0,0.00861,-3.139,1,59,0.0581,174.038,2010-05-21
07f0fc3be95dcd878966b1f9572ff670,Korn,Word Up!,Soirée,1pHPpLVH2XEN0xYRoQs4wq,Korn,6,0.577,0.347,0.818,2004,2.42e-05,172667,0.94,0,0.0715,-4.439,0,66,0.0361,116.045,2004-11-16
07f0fc3be95dcd878966b1f9572ff670,Sabrepulse,XXX Is Dead - Remix,Soirée,5mp84o1feLxiV1jLuqplil,Sabrepulse,11,0.52,0.0812,0.673,2011,0.157,194120,0.699,0,0.507,-9.223,1,3,0.241,185.007,2011-01-07
07f0fc3be95dcd878966b1f9572ff670,Fatboy Slim,Ya Mama - Edit,Soirée,0JqUlQ191gH9CMCfBLLnKf,Fatboy Slim,9,0.329,0.139,0.138,2001,0.00311,193080,0.99,0,0.618,-7.744,1,0,0.179,118.601,2001-06-01
07f0fc3be95dcd878966b1f9572ff670,she,Yes OK,Soirée,4d1F1NCuBcif12Y2hwIE7D,she,7,0.684,0.159,0.716,2012,0.0011,211476,0.801,0,0.415,-3.21,1,18,0.084,127.938,2012-11-07
07f0fc3be95dcd878966b1f9572ff670,Guano Apes,You Can't Stop Me,Soirée,6EvMtEt0L5ieXHtxj60ve4,Guano Apes,9,0.43,0.336,0.415,2003,0.000118,191013,0.951,0,0.0202,-4.083,1,42,0.121,173.71,2003
07f0fc3be95dcd878966b1f9572ff670,Nightmares On Wax,You Wish,Soirée,6G6M4fl2I0eqEQnzyTwR8m,Nightmares On Wax,9,0.781,0.375,0.454,2006,0.708,209317,0.25,0,0.91,-9.702,0,66,0.0297,103.478,2006-02-20
07f0fc3be95dcd878966b1f9572ff670,Bill Elm & Woody Jackson,(Theme From) Red Dead Redemption,Starred07f0fc3be95dcd878966b1f9572ff670,4BL3XnXe40ZS2YuRXWS4wX,"Bill Elm, Woody Jackson",9,0.427,0.099,0.286,2010,0.685,338240,0.505,0,0.952,-11.79,0,46,0.0326,129.938,2010-05-18
07f0fc3be95dcd878966b1f9572ff670,SomethingALaMode,5 AM,Starred07f0fc3be95dcd878966b1f9572ff670,6WBQVvo4pgDqYsBPt9Ox07,"SomethingALaMode, K.Flay",4,0.421,0.466,0.466,2009,0.00649,283853,0.81,0,0,-4.907,0,22,0.232,122.968,2009-10-15
07f0fc3be95dcd878966b1f9572ff670,Pendulum,"9,000 Miles",Starred07f0fc3be95dcd878966b1f9572ff670,10s9tSE1e8RXSufhzw9Aw3,Pendulum,5,0.379,0.135,0.159,2008,0.000562,386453,0.845,0,0.837,-7.252,1,40,0.0354,174.022,2008-05-09
07f0fc3be95dcd878966b1f9572ff670,Darren Korb,A Proper Story,Starred07f0fc3be95dcd878966b1f9572ff670,3DH7WEURyZjiAHnDbDD7s9,Darren Korb,5,0.592,0.185,0.602,2011,0.0749,69244,0.889,0,0.933,-5.684,1,37,0.0309,99.947,2011-08-05
07f0fc3be95dcd878966b1f9572ff670,Birdy Nam Nam,Abesses - Beat Torrent Remix,Starred07f0fc3be95dcd878966b1f9572ff670,3zx0i6riTZJsyQIn9zGagg,Birdy Nam Nam,6,0.653,0.312,0.553,2010,0.0281,194000,0.677,0,0.87,-6.048,0,34,0.0312,94.99,2010-11-08
07f0fc3be95dcd878966b1f9572ff670,Dubmood,Afterburner,Starred07f0fc3be95dcd878966b1f9572ff670,56x9tobcGE94YJU9yaMg6s,Dubmood,6,0.33,0.0368,0.695,2003,0.0161,195980,0.953,0,0.97,-6.842,0,23,0.0529,185.436,2003-07-21
07f0fc3be95dcd878966b1f9572ff670,Archive,Again - Live Zénith Paris,Starred07f0fc3be95dcd878966b1f9572ff670,3sgILh0ficdsZCCrR2dwje,Archive,2,0.367,0.391,0.041,2007,0.0204,948507,0.648,0,0.0422,-8.61,0,19,0.0383,151.995,2007-01-01
07f0fc3be95dcd878966b1f9572ff670,Crystal Castles,Alice Practice,Starred07f0fc3be95dcd878966b1f9572ff670,2Ijzen3XHG5y1zCSKk7BEM,Crystal Castles,1,0.588,0.0866,0.533,2008,7.73e-06,161373,0.727,0,0.000598,-3.084,1,41,0.113,131.182,2008-03-16
07f0fc3be95dcd878966b1f9572ff670,Michael Kiwanuka,Always Waiting,Starred07f0fc3be95dcd878966b1f9572ff670,57t1msxU6sSRKE7Ql0rs9p,Michael Kiwanuka,10,0.43,0.0883,0.225,2012,0.553,270178,0.405,0,1.67e-05,-10.604,0,38,0.025,92.387,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,The Toxic Avenger,Angst One,Starred07f0fc3be95dcd878966b1f9572ff670,7DjFfwNceP4hcYHTCTKCrL,"The Toxic Avenger, SomethingALaMode",9,0.551,0.316,0.216,2011,0.00347,318880,0.689,0,0.01,-4.039,0,18,0.0317,128.013,2011-06-20
07f0fc3be95dcd878966b1f9572ff670,Michael Kiwanuka,Any Day Will Do Fine,Starred07f0fc3be95dcd878966b1f9572ff670,0nV64wpdSrVFTX1ZXDknef,Michael Kiwanuka,8,0.522,0.11,0.4,2012,0.655,217808,0.379,0,0,-11.737,1,30,0.0318,104.998,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Jace Everett,Bad Things - Soundtrack Version,Starred07f0fc3be95dcd878966b1f9572ff670,6NxKPSgpWDbeeOPxlzn7pE,Jace Everett,4,0.595,0.301,0.733,2009,0.0574,163093,0.839,0,0.00736,-5.513,0,42,0.0435,130.991,2009-05-15
07f0fc3be95dcd878966b1f9572ff670,Zalza vs. Alk,Bitblaster,Starred07f0fc3be95dcd878966b1f9572ff670,7nxabHUjiXaX6WLHaZ3aLJ,Zalza vs. Alk,10,0.413,0.34,0.83,2012,0.00111,179401,0.925,0,0.914,-6.008,0,2,0.04,142.491,2012-09-28
07f0fc3be95dcd878966b1f9572ff670,Michael Kiwanuka,Bones,Starred07f0fc3be95dcd878966b1f9572ff670,5ziAlk8133OrybBb0S1Y1Y,Michael Kiwanuka,10,0.635,0.275,0.492,2012,0.627,225918,0.476,0,0,-9.443,1,44,0.0371,111.587,2012-01-01
07f0fc3be95dcd878966b1f9572ff670,Darren Korb,Build That Wall (Zia's Theme),Starred07f0fc3be95dcd878966b1f9572ff670,5DutiJxznQmcV5a5a1zfRW,Darren Korb,5,0.77,0.0916,0.341,2011,0.958,165016,0.0785,0,5.57e-06,-12.128,1,41,0.0371,108.127,2011-08-05
07f0fc3be95dcd878966b1f9572ff670,Crystal Castles,Celestica,Starred07f0fc3be95dcd878966b1f9572ff670,325ZSqJnyHg6SNUQQZamVb,Crystal Castles,11,0.552,0.116,0.299,2010,0.0186,228400,0.695,0,0.011,-5.81,0,53,0.0334,126.0,2010-01-01
07f0fc3be95dcd878966b1f9572ff670,RJD2,Christmas Eve Montage,Starred07f0fc3be95dcd878966b1f9572ff670,0opgpSCu853uBpLOQoDRII,RJD2,8,0.622,0.15,0.0878,2008,0.0496,224547,0.845,0,0.581,-8.379,1,16,0.0822,89.971,2008-01-01
07f0fc3be95dcd878966b1f9572ff670,The OneUps,Chrono Trigger (Chrono Trigger),Starred07f0fc3be95dcd878966b1f9572ff670,3qJEyXwsJwnFFVcV2E1Kpr,The OneUps,11,0.499,0.133,0.434,2005,0.162,188480,0.55,0,0.0263,-10.481,0,15,0.0266,87.935,2005-06-28
07f0fc3be95dcd878966b1f9572ff670,Sabrepulse,Close To Me,Starred07f0fc3be95dcd878966b1f9572ff670,0gYqQKXYJ2LDyx07ie3V5j,Sabrepulse,1,0.213,0.759,0.425,2015,0.023,260025,0.85,0,8.91e-06,-4.115,1,42,0.0513,123.803,2015-09-04
07f0fc3be95dcd878966b1f9572ff670,Danny Elfman,Closing,Starred07f0fc3be95dcd878966b1f9572ff670,4WFiY5WmeldfDjV8IS9mhF,Danny Elfman,1,0.432,0.11,0.419,1993,0.885,73187,0.111,0,0.742,-22.627,1,22,0.0308,131.071,1993-01-01
07f0fc3be95dcd878966b1f9572ff670,she,Coloris,Starred07f0fc3be95dcd878966b1f9572ff670,7hPnPqqwJOctBPumzDjDSl,she,5,0.507,0.375,0.754,2008,0.0408,154403,0.717,0,0.905,-4.211,0,35,0.0484,116.356,2008-06-20
07f0fc3be95dcd878966b1f9572ff670,Pendulum,Comprachicos,Starred07f0fc3be95dcd878966b1f9572ff670,2ZIJUwprFZrAaZCRKYfAno,Pendulum,6,0.45,0.367,0.588,2010,2.37e-05,168547,0.955,0,0.00374,-3.62,0,36,0.0593,174.017,2010-05-21
07f0fc3be95dcd878966b1f9572ff670,Pendulum,Crush,Starred07f0fc3be95dcd878966b1f9572ff670,6hzwfFKrTabeUsW5SWti17,Pendulum,2,0.418,0.164,0.164,2010,1.34e-05,253707,0.906,0,0.0216,-3.754,1,52,0.0368,173.998,2010-05-21
07f0fc3be95dcd878966b1f9572ff670,Justice,D.A.N.C.E - MSTRKRFT Remix,Starred07f0fc3be95dcd878966b1f9572ff670,7jYlV8ZTfXHdUOhaEZnPIM,"Justice, MSTRKRFT",11,0.721,0.0595,0.88,2007,7.61e-05,280107,0.801,0,0.0355,-2.685,0,33,0.103,125.951,2007-10-29
07f0fc3be95dcd878966b1f9572ff670,Sun Araw,Deep Cover,Starred07f0fc3be95dcd878966b1f9572ff670,6rne7RR7YOkAuRYeNP9GQT,Sun Araw,11,0.433,0.389,0.33,2010,0.498,482933,0.926,0,0.852,-6.698,0,43,0.385,121.424,2010-05-18
07f0fc3be95dcd878966b1f9572ff670,Daft Punk,Derezzed,Starred07f0fc3be95dcd878966b1f9572ff670,5X4ojuZG2mZ68EcLyBQ1D3,Daft Punk,1,0.54,0.209,0.126,2010,0.00166,104120,0.635,0,0.788,-10.071,1,53,0.0519,119.995,2010-12-03
